year,cause,gender,age,people
2002,D41,2,90 to 94,11
2002,D41,2,95+,5
2003,D41,1,0 to 4,11
2003,D41,1,20 to 24,1
2003,D41,1,40 to 44,1
2003,D41,1,45 to 49,1
2003,D41,1,55 to 59,3
2003,D41,1,60 to 64,2
2003,D41,1,65 to 69,2
2003,D41,1,70 to 74,12
2003,D41,1,75 to 79,10
2003,D41,1,80 to 84,14
2003,D41,1,85 to 89,15
2003,D41,1,90 to 94,14
2003,D41,1,95+,2
2003,D41,2,0 to 4,10
2003,D41,2,50 to 54,1
2003,D41,2,60 to 64,2
2003,D41,2,65 to 69,3
2003,D41,2,70 to 74,2
2003,D41,2,75 to 79,8
2003,D41,2,80 to 84,15
2003,D41,2,85 to 89,19
2003,D41,2,90 to 94,17
2003,D41,2,95+,10
2004,D41,1,0 to 4,11
2004,D41,1,50 to 54,2
2004,D41,1,55 to 59,4
2004,D41,1,60 to 64,4
2004,D41,1,65 to 69,4
2004,D41,1,70 to 74,5
2004,D41,1,75 to 79,11
2004,D41,1,80 to 84,25
2004,D41,1,85 to 89,20
2004,D41,1,90 to 94,12
2004,D41,1,95+,4
2004,D41,2,0 to 4,8
2004,D41,2,30 to 34,1
2004,D41,2,45 to 49,1
2004,D41,2,50 to 54,2
2004,D41,2,55 to 59,2
2004,D41,2,60 to 64,1
2004,D41,2,65 to 69,1
2004,D41,2,70 to 74,7
2004,D41,2,75 to 79,7
2004,D41,2,80 to 84,10
2004,D41,2,85 to 89,17
2004,D41,2,90 to 94,15
2004,D41,2,95+,6
2005,D41,1,0 to 4,13
2005,D41,1,50 to 54,1
2005,D41,1,55 to 59,4
2005,D41,1,60 to 64,7
2005,D41,1,65 to 69,6
2005,D41,1,70 to 74,7
2005,D41,1,75 to 79,11
2005,D41,1,80 to 84,20
2005,D41,1,85 to 89,15
2005,D41,1,90 to 94,11
2005,D41,1,95+,5
2005,D41,2,0 to 4,9
2005,D41,2,55 to 59,2
2005,D41,2,70 to 74,5
2005,D41,2,75 to 79,9
2005,D41,2,80 to 84,6
2005,D41,2,85 to 89,16
2005,D41,2,90 to 94,19
2005,D41,2,95+,6
2007,D41,1,0 to 4,17
2007,D41,1,55 to 59,1
2007,D41,1,60 to 64,3
2007,D41,1,65 to 69,8
2007,D41,1,70 to 74,9
2007,D41,1,75 to 79,17
2007,D41,1,80 to 84,20
2007,D41,1,85 to 89,23
2007,D41,1,90 to 94,13
2007,D41,1,95+,5
2007,D41,2,0 to 4,14
2007,D41,2,45 to 49,1
2007,D41,2,55 to 59,1
2007,D41,2,60 to 64,2
2007,D41,2,70 to 74,5
2007,D41,2,75 to 79,10
2007,D41,2,80 to 84,16
2007,D41,2,85 to 89,18
2007,D41,2,90 to 94,12
2007,D41,2,95+,10
1999,D42,1,0 to 4,2
1999,D42,1,20 to 24,1
1999,D42,1,50 to 54,1
1999,D42,2,0 to 4,2
1999,D42,2,50 to 54,1
1999,D42,2,65 to 69,1
2000,D42,1,0 to 4,3
2000,D42,1,75 to 79,1
2000,D42,2,0 to 4,1
2000,D42,2,60 to 64,1
2000,D42,2,80 to 84,1
2000,D42,2,90 to 94,2
2000,D42,2,95+,1
2001,D42,1,0 to 4,1
2001,D42,1,65 to 69,1
2001,D42,2,0 to 4,3
2001,D42,2,80 to 84,1
2002,D42,1,0 to 4,3
2002,D42,1,45 to 49,1
2002,D42,1,75 to 79,2
2002,D42,1,85 to 89,1
2002,D42,2,0 to 4,2
2002,D42,2,75 to 79,1
2002,D42,2,80 to 84,2
2002,D42,2,85 to 89,2
2002,D42,2,95+,1
2003,D42,1,0 to 4,2
2003,D42,1,90 to 94,1
2003,D42,2,0 to 4,1
2003,D42,2,50 to 54,1
2003,D42,2,60 to 64,1
2003,D42,2,75 to 79,1
2003,D42,2,80 to 84,1
2004,D42,1,0 to 4,1
2004,D42,2,0 to 4,2
2004,D42,2,45 to 49,1
2004,D42,2,55 to 59,2
2004,D42,2,75 to 79,2
2004,D42,2,80 to 84,1
2004,D42,2,85 to 89,1
2005,D42,1,0 to 4,2
2005,D42,1,75 to 79,1
2005,D42,1,85 to 89,1
2005,D42,2,0 to 4,2
2005,D42,2,55 to 59,1
2005,D42,2,60 to 64,1
2005,D42,2,65 to 69,1
2005,D42,2,70 to 74,1
2005,D42,2,75 to 79,2
2005,D42,2,80 to 84,1
2005,D42,2,85 to 89,1
2007,D42,1,0 to 4,1
2007,D42,1,70 to 74,1
2007,D42,1,80 to 84,1
2007,D42,1,85 to 89,1
2007,D42,2,0 to 4,3
2007,D42,2,55 to 59,1
2007,D42,2,60 to 64,1
2007,D42,2,70 to 74,2
2007,D42,2,75 to 79,1
2007,D42,2,80 to 84,4
2007,D42,2,90 to 94,1
1999,D43,1,0 to 4,104
1999,D43,1,10 to 14,12
1999,D43,1,15 to 19,11
1999,D43,1,20 to 24,13
1999,D43,1,25 to 29,16
1999,D43,1,30 to 34,31
1999,D43,1,35 to 39,40
1999,D43,1,40 to 44,66
1999,D43,1,45 to 49,57
1999,D43,1,5 to 9,23
1999,D43,1,50 to 54,94
1999,D43,1,55 to 59,88
1999,D43,1,60 to 64,128
1999,D43,1,65 to 69,141
1999,D43,1,70 to 74,178
1999,D43,1,75 to 79,166
1999,D43,1,80 to 84,158
1999,D43,1,85 to 89,101
1999,D43,1,90 to 94,33
1999,D43,1,95+,9
1999,D43,2,0 to 4,63
1999,D43,2,10 to 14,12
1999,D43,2,15 to 19,13
1999,D43,2,20 to 24,5
1999,D43,2,25 to 29,10
1999,D43,2,30 to 34,18
1999,D43,2,35 to 39,28
1999,D43,2,40 to 44,35
1999,D43,2,45 to 49,58
1999,D43,2,5 to 9,25
1999,D43,2,50 to 54,59
1999,D43,2,55 to 59,71
1999,D43,2,60 to 64,82
1999,D43,2,65 to 69,125
1999,D43,2,70 to 74,180
1999,D43,2,75 to 79,222
1999,D43,2,80 to 84,258
1999,D43,2,85 to 89,229
1999,D43,2,90 to 94,92
1999,D43,2,95+,25
2000,D43,1,0 to 4,69
2000,D43,1,10 to 14,9
2000,D43,1,15 to 19,10
2000,D43,1,20 to 24,18
2000,D43,1,25 to 29,15
2000,D43,1,30 to 34,21
2000,D43,1,35 to 39,49
2000,D43,1,40 to 44,52
2000,D43,1,45 to 49,57
2000,D43,1,5 to 9,22
2000,D43,1,50 to 54,98
2000,D43,1,55 to 59,84
2000,D43,1,60 to 64,107
2000,D43,1,65 to 69,135
2000,D43,1,70 to 74,159
2000,D43,1,75 to 79,172
2000,D43,1,80 to 84,183
2000,D43,1,85 to 89,110
2000,D43,1,90 to 94,35
2000,D43,1,95+,5
2000,D43,1,Unspecified,1
2000,D43,2,0 to 4,28
2000,D43,2,10 to 14,14
2000,D43,2,15 to 19,9
2000,D43,2,20 to 24,7
2000,D43,2,25 to 29,15
2000,D43,2,30 to 34,21
2000,D43,2,35 to 39,29
2000,D43,2,40 to 44,34
2000,D43,2,45 to 49,56
2000,D43,2,5 to 9,16
2000,D43,2,50 to 54,69
2000,D43,2,55 to 59,94
2000,D43,2,60 to 64,98
2000,D43,2,65 to 69,120
2000,D43,2,70 to 74,167
2000,D43,2,75 to 79,218
2000,D43,2,80 to 84,234
2000,D43,2,85 to 89,225
2000,D43,2,90 to 94,131
2000,D43,2,95+,42
2001,D43,1,0 to 4,31
2001,D43,1,10 to 14,17
2001,D43,1,15 to 19,7
2001,D43,1,20 to 24,13
2001,D43,1,25 to 29,11
2001,D43,1,30 to 34,21
2001,D43,1,35 to 39,38
2001,D43,1,40 to 44,55
2001,D43,1,45 to 49,74
2001,D43,1,5 to 9,16
2001,D43,1,50 to 54,87
2001,D43,1,55 to 59,100
2001,D43,1,60 to 64,108
2001,D43,1,65 to 69,136
2001,D43,1,70 to 74,170
2001,D43,1,75 to 79,175
2001,D43,1,80 to 84,172
2001,D43,1,85 to 89,109
2001,D43,1,90 to 94,44
2001,D43,1,95+,10
2001,D43,2,0 to 4,61
2001,D43,2,10 to 14,18
2001,D43,2,15 to 19,12
2001,D43,2,20 to 24,9
2001,D43,2,25 to 29,13
2001,D43,2,30 to 34,20
2001,D43,2,35 to 39,37
2001,D43,2,40 to 44,38
2001,D43,2,45 to 49,48
2001,D43,2,5 to 9,19
2001,D43,2,50 to 54,73
2001,D43,2,55 to 59,84
2001,D43,2,60 to 64,99
2001,D43,2,65 to 69,114
2001,D43,2,70 to 74,181
2001,D43,2,75 to 79,224
2001,D43,2,80 to 84,231
2001,D43,2,85 to 89,213
2001,D43,2,90 to 94,99
2001,D43,2,95+,34
2002,D43,1,0 to 4,26
2002,D43,1,10 to 14,13
2002,D43,1,15 to 19,6
2002,D43,1,20 to 24,16
2002,D43,1,25 to 29,14
2002,D43,1,30 to 34,18
2002,D43,1,35 to 39,30
2002,D43,1,40 to 44,56
2002,D43,1,45 to 49,75
2002,D43,1,5 to 9,14
2002,D43,1,50 to 54,76
2002,D43,1,55 to 59,115
2002,D43,1,60 to 64,97
2002,D43,1,65 to 69,122
2002,D43,1,70 to 74,146
2002,D43,1,75 to 79,186
2002,D43,1,80 to 84,186
2002,D43,1,85 to 89,105
2002,D43,1,90 to 94,41
2002,D43,1,95+,7
2002,D43,2,0 to 4,30
2002,D43,2,10 to 14,12
2002,D43,2,15 to 19,12
2002,D43,2,20 to 24,8
2002,D43,2,25 to 29,13
2002,D43,2,30 to 34,17
2002,D43,2,35 to 39,27
2002,D43,2,40 to 44,36
2002,D43,2,45 to 49,48
2002,D43,2,5 to 9,14
2002,D43,2,50 to 54,65
2002,D43,2,55 to 59,93
2002,D43,2,60 to 64,82
2002,D43,2,65 to 69,102
2002,D43,2,70 to 74,165
2002,D43,2,75 to 79,183
2002,D43,2,80 to 84,223
2002,D43,2,85 to 89,197
2002,D43,2,90 to 94,126
2002,D43,2,95+,37
2003,D43,1,0 to 4,64
2003,D43,1,10 to 14,12
2003,D43,1,15 to 19,15
2003,D43,1,20 to 24,13
2003,D43,1,25 to 29,19
2003,D43,1,30 to 34,35
2003,D43,1,35 to 39,37
2003,D43,1,40 to 44,55
2003,D43,1,45 to 49,71
2003,D43,1,5 to 9,14
2003,D43,1,50 to 54,93
2003,D43,1,55 to 59,75
2003,D43,1,60 to 64,129
2003,D43,1,65 to 69,143
2003,D43,1,70 to 74,143
2003,D43,1,75 to 79,178
2003,D43,1,80 to 84,178
2003,D43,1,85 to 89,123
2003,D43,1,90 to 94,53
2003,D43,1,95+,6
2003,D43,2,0 to 4,31
2003,D43,2,10 to 14,7
2003,D43,2,15 to 19,5
2003,D43,2,20 to 24,9
2003,D43,2,25 to 29,9
2003,D43,2,30 to 34,19
2003,D43,2,35 to 39,20
2003,D43,2,40 to 44,28
2003,D43,2,45 to 49,51
2003,D43,2,5 to 9,13
2003,D43,2,50 to 54,57
2003,D43,2,55 to 59,83
2003,D43,2,60 to 64,104
2003,D43,2,65 to 69,127
2003,D43,2,70 to 74,143
2003,D43,2,75 to 79,231
2003,D43,2,80 to 84,257
2003,D43,2,85 to 89,222
2003,D43,2,90 to 94,121
2003,D43,2,95+,43
2004,D43,1,0 to 4,70
2004,D43,1,10 to 14,13
2004,D43,1,15 to 19,10
2004,D43,1,20 to 24,14
2004,D43,1,25 to 29,17
2004,D43,1,30 to 34,30
2004,D43,1,35 to 39,31
2004,D43,1,40 to 44,58
2004,D43,1,45 to 49,72
2004,D43,1,5 to 9,18
2004,D43,1,50 to 54,97
2004,D43,1,55 to 59,126
2004,D43,1,60 to 64,125
2004,D43,1,65 to 69,128
2004,D43,1,70 to 74,158
2004,D43,1,75 to 79,165
2004,D43,1,80 to 84,181
2004,D43,1,85 to 89,147
2004,D43,1,90 to 94,54
2004,D43,1,95+,21
2004,D43,1,Unspecified,1
2004,D43,2,0 to 4,26
2004,D43,2,10 to 14,13
2004,D43,2,15 to 19,12
2004,D43,2,20 to 24,12
2004,D43,2,25 to 29,16
2004,D43,2,30 to 34,17
2004,D43,2,35 to 39,24
2004,D43,2,40 to 44,33
2004,D43,2,45 to 49,54
2004,D43,2,5 to 9,18
2004,D43,2,50 to 54,64
2004,D43,2,55 to 59,84
2004,D43,2,60 to 64,99
2004,D43,2,65 to 69,95
2004,D43,2,70 to 74,157
2004,D43,2,75 to 79,193
2004,D43,2,80 to 84,245
2004,D43,2,85 to 89,230
2004,D43,2,90 to 94,117
2004,D43,2,95+,31
2005,D43,1,0 to 4,33
2005,D43,1,10 to 14,8
2005,D43,1,15 to 19,13
2005,D43,1,20 to 24,12
2005,D43,1,25 to 29,17
2005,D43,1,30 to 34,26
2005,D43,1,35 to 39,46
2005,D43,1,40 to 44,62
2005,D43,1,45 to 49,74
2005,D43,1,5 to 9,11
2005,D43,1,50 to 54,86
2005,D43,1,55 to 59,113
2005,D43,1,60 to 64,122
2005,D43,1,65 to 69,124
2005,D43,1,70 to 74,146
2005,D43,1,75 to 79,170
2005,D43,1,80 to 84,180
2005,D43,1,85 to 89,119
2005,D43,1,90 to 94,49
2005,D43,1,95+,7
2005,D43,2,0 to 4,59
2005,D43,2,10 to 14,15
2005,D43,2,15 to 19,9
2005,D43,2,20 to 24,8
2005,D43,2,25 to 29,13
2005,D43,2,30 to 34,20
2005,D43,2,35 to 39,27
2005,D43,2,40 to 44,44
2005,D43,2,45 to 49,57
2005,D43,2,5 to 9,20
2005,D43,2,50 to 54,61
2005,D43,2,55 to 59,81
2005,D43,2,60 to 64,83
2005,D43,2,65 to 69,111
2005,D43,2,70 to 74,142
2005,D43,2,75 to 79,181
2005,D43,2,80 to 84,248
2005,D43,2,85 to 89,207
2005,D43,2,90 to 94,141
2005,D43,2,95+,46
2007,D43,1,0 to 4,66
2007,D43,1,10 to 14,16
2007,D43,1,15 to 19,6
2007,D43,1,20 to 24,11
2007,D43,1,25 to 29,19
2007,D43,1,30 to 34,20
2007,D43,1,35 to 39,39
2007,D43,1,40 to 44,46
2007,D43,1,45 to 49,61
2007,D43,1,5 to 9,15
2007,D43,1,50 to 54,97
2007,D43,1,55 to 59,114
2007,D43,1,60 to 64,113
2007,D43,1,65 to 69,113
2007,D43,1,70 to 74,115
2007,D43,1,75 to 79,159
2007,D43,1,80 to 84,169
2007,D43,1,85 to 89,124
2007,D43,1,90 to 94,59
2007,D43,1,95+,17
2007,D43,2,0 to 4,74
2007,D43,2,10 to 14,11
2007,D43,2,15 to 19,4
2007,D43,2,20 to 24,9
2007,D43,2,25 to 29,9
2007,D43,2,30 to 34,12
2007,D43,2,35 to 39,33
2007,D43,2,40 to 44,40
2007,D43,2,45 to 49,47
2007,D43,2,5 to 9,11
2007,D43,2,50 to 54,72
2007,D43,2,55 to 59,83
2007,D43,2,60 to 64,72
2007,D43,2,65 to 69,113
2007,D43,2,70 to 74,145
2007,D43,2,75 to 79,179
2007,D43,2,80 to 84,223
2007,D43,2,85 to 89,224
2007,D43,2,90 to 94,129
2007,D43,2,95+,39
1999,D44,1,0 to 4,8
1999,D44,1,10 to 14,2
1999,D44,1,15 to 19,1
1999,D44,1,20 to 24,2
1999,D44,1,25 to 29,2
1999,D44,1,30 to 34,2
1999,D44,1,35 to 39,3
1999,D44,1,40 to 44,2
1999,D44,1,45 to 49,4
1999,D44,1,50 to 54,12
1999,D44,1,55 to 59,3
1999,D44,1,60 to 64,7
1999,D44,1,65 to 69,5
1999,D44,1,70 to 74,17
1999,D44,1,75 to 79,8
1999,D44,1,80 to 84,6
1999,D44,1,85 to 89,1
1999,D44,1,90 to 94,6
1999,D44,1,95+,1
1999,D44,2,0 to 4,9
1999,D44,2,15 to 19,2
1999,D44,2,20 to 24,3
1999,D44,2,30 to 34,7
1999,D44,2,35 to 39,2
1999,D44,2,40 to 44,4
1999,D44,2,45 to 49,5
1999,D44,2,50 to 54,5
1999,D44,2,55 to 59,3
1999,D44,2,60 to 64,5
1999,D44,2,65 to 69,6
1999,D44,2,70 to 74,6
1999,D44,2,75 to 79,14
1999,D44,2,80 to 84,12
1999,D44,2,85 to 89,8
1999,D44,2,90 to 94,6
1999,D44,2,95+,1
2000,D44,1,0 to 4,6
2000,D44,1,10 to 14,1
2000,D44,1,15 to 19,2
2000,D44,1,20 to 24,2
2000,D44,1,25 to 29,2
2000,D44,1,30 to 34,4
2000,D44,1,35 to 39,4
2000,D44,1,40 to 44,2
2000,D44,1,45 to 49,7
2000,D44,1,50 to 54,5
2000,D44,1,55 to 59,7
2000,D44,1,60 to 64,8
2000,D44,1,65 to 69,10
2000,D44,1,70 to 74,12
2000,D44,1,75 to 79,9
2000,D44,1,80 to 84,8
2000,D44,1,85 to 89,5
2000,D44,1,90 to 94,2
2000,D44,1,95+,1
2000,D44,2,0 to 4,9
2000,D44,2,25 to 29,2
2000,D44,2,30 to 34,1
2000,D44,2,35 to 39,1
2000,D44,2,40 to 44,4
2000,D44,2,45 to 49,1
2000,D44,2,50 to 54,7
2000,D44,2,55 to 59,7
2000,D44,2,60 to 64,7
2000,D44,2,65 to 69,6
2000,D44,2,70 to 74,8
2000,D44,2,75 to 79,5
2000,D44,2,80 to 84,10
2000,D44,2,85 to 89,5
2001,D44,1,0 to 4,8
2001,D44,1,10 to 14,1
2001,D44,1,15 to 19,3
2001,D44,1,25 to 29,3
2001,D44,1,30 to 34,1
2001,D44,1,35 to 39,3
2001,D44,1,40 to 44,3
2001,D44,1,45 to 49,7
2001,D44,1,50 to 54,5
2001,D44,1,55 to 59,5
2001,D44,1,60 to 64,9
2001,D44,1,65 to 69,5
2001,D44,1,70 to 74,13
2001,D44,1,75 to 79,9
2001,D44,1,80 to 84,7
2001,D44,1,85 to 89,6
2001,D44,1,90 to 94,1
2001,D44,2,0 to 4,9
2001,D44,2,20 to 24,3
2001,D44,2,25 to 29,1
2001,D44,2,35 to 39,1
2001,D44,2,40 to 44,4
2001,D44,2,45 to 49,4
2001,D44,2,50 to 54,5
2001,D44,2,55 to 59,12
2001,D44,2,60 to 64,2
2001,D44,2,65 to 69,7
2001,D44,2,70 to 74,10
2001,D44,2,75 to 79,13
2001,D44,2,80 to 84,14
2001,D44,2,85 to 89,9
2001,D44,2,90 to 94,5
2001,D44,2,95+,1
2002,D44,1,0 to 4,7
2002,D44,1,10 to 14,1
2002,D44,1,20 to 24,1
2002,D44,1,25 to 29,1
2002,D44,1,30 to 34,3
2002,D44,1,35 to 39,3
2002,D44,1,40 to 44,2
2002,D44,1,45 to 49,8
2002,D44,1,50 to 54,4
2002,D44,1,55 to 59,12
2002,D44,1,60 to 64,5
2002,D44,1,65 to 69,11
2002,D44,1,70 to 74,10
2002,D44,1,75 to 79,12
2002,D44,1,80 to 84,4
2002,D44,1,85 to 89,4
2002,D44,2,0 to 4,9
2002,D44,2,15 to 19,2
2002,D44,2,25 to 29,1
2002,D44,2,30 to 34,5
2002,D44,2,40 to 44,2
2002,D44,2,45 to 49,1
2002,D44,2,50 to 54,3
2002,D44,2,55 to 59,6
2002,D44,2,60 to 64,6
2002,D44,2,65 to 69,6
2002,D44,2,70 to 74,9
2002,D44,2,75 to 79,10
2002,D44,2,80 to 84,9
2002,D44,2,85 to 89,6
2002,D44,2,90 to 94,7
2002,D44,2,95+,1
2003,D44,1,0 to 4,9
2003,D44,1,15 to 19,3
2003,D44,1,30 to 34,3
2003,D44,1,35 to 39,5
2003,D44,1,40 to 44,6
2003,D44,1,45 to 49,4
2003,D44,1,50 to 54,6
2003,D44,1,55 to 59,9
2003,D44,1,60 to 64,5
2003,D44,1,65 to 69,7
2003,D44,1,70 to 74,5
2003,D44,1,75 to 79,8
2003,D44,1,80 to 84,6
2003,D44,1,85 to 89,6
2003,D44,1,90 to 94,1
2003,D44,2,0 to 4,8
2003,D44,2,15 to 19,1
2003,D44,2,20 to 24,3
2003,D44,2,30 to 34,2
2003,D44,2,35 to 39,2
2003,D44,2,45 to 49,3
2003,D44,2,50 to 54,5
2003,D44,2,55 to 59,6
2003,D44,2,60 to 64,10
2003,D44,2,65 to 69,12
2003,D44,2,70 to 74,13
2003,D44,2,75 to 79,6
2003,D44,2,80 to 84,6
2003,D44,2,85 to 89,9
2003,D44,2,90 to 94,3
2003,D44,2,95+,3
2004,D44,1,0 to 4,8
2004,D44,1,15 to 19,1
2004,D44,1,25 to 29,1
2004,D44,1,35 to 39,3
2004,D44,1,40 to 44,4
2004,D44,1,45 to 49,8
2004,D44,1,5 to 9,1
2004,D44,1,50 to 54,6
2004,D44,1,55 to 59,9
2004,D44,1,60 to 64,4
2004,D44,1,65 to 69,11
2004,D44,1,70 to 74,8
2004,D44,1,75 to 79,9
2004,D44,1,80 to 84,12
2004,D44,1,85 to 89,1
2004,D44,1,90 to 94,1
2004,D44,2,0 to 4,10
2004,D44,2,30 to 34,3
2004,D44,2,35 to 39,2
2004,D44,2,40 to 44,2
2004,D44,2,45 to 49,7
2004,D44,2,50 to 54,2
2004,D44,2,55 to 59,6
2004,D44,2,60 to 64,10
2004,D44,2,65 to 69,3
2004,D44,2,70 to 74,11
2004,D44,2,75 to 79,11
2004,D44,2,80 to 84,17
2004,D44,2,85 to 89,9
2004,D44,2,90 to 94,5
2004,D44,2,95+,3
2005,D44,1,0 to 4,9
2005,D44,1,15 to 19,2
2005,D44,1,20 to 24,2
2005,D44,1,25 to 29,2
2005,D44,1,30 to 34,2
2005,D44,1,35 to 39,1
2005,D44,1,40 to 44,2
2005,D44,1,45 to 49,2
2005,D44,1,50 to 54,6
2005,D44,1,55 to 59,10
2005,D44,1,60 to 64,13
2005,D44,1,65 to 69,9
2005,D44,1,70 to 74,8
2005,D44,1,75 to 79,8
2005,D44,1,80 to 84,11
2005,D44,1,85 to 89,6
2005,D44,1,90 to 94,4
2005,D44,2,0 to 4,8
2005,D44,2,15 to 19,1
2005,D44,2,25 to 29,3
2005,D44,2,30 to 34,2
2005,D44,2,40 to 44,3
2005,D44,2,45 to 49,3
2005,D44,2,50 to 54,4
2005,D44,2,55 to 59,5
2005,D44,2,60 to 64,6
2005,D44,2,65 to 69,10
2005,D44,2,70 to 74,7
2005,D44,2,75 to 79,11
2005,D44,2,80 to 84,5
2005,D44,2,85 to 89,5
2005,D44,2,90 to 94,11
2005,D44,2,95+,2
2007,D44,1,0 to 4,8
2007,D44,1,15 to 19,1
2007,D44,1,20 to 24,3
2007,D44,1,30 to 34,1
2007,D44,1,35 to 39,2
2007,D44,1,40 to 44,2
2007,D44,1,45 to 49,4
2007,D44,1,50 to 54,4
2007,D44,1,55 to 59,4
2007,D44,1,60 to 64,10
2007,D44,1,65 to 69,1
2007,D44,1,70 to 74,9
2007,D44,1,75 to 79,7
2007,D44,1,80 to 84,8
2007,D44,1,85 to 89,7
2007,D44,1,90 to 94,1
2007,D44,2,0 to 4,9
2007,D44,2,20 to 24,1
2007,D44,2,25 to 29,1
2007,D44,2,30 to 34,2
2007,D44,2,35 to 39,3
2007,D44,2,40 to 44,5
2007,D44,2,45 to 49,4
2007,D44,2,50 to 54,7
2007,D44,2,55 to 59,5
2007,D44,2,60 to 64,6
2007,D44,2,65 to 69,5
2007,D44,2,70 to 74,8
2007,D44,2,75 to 79,5
2007,D44,2,80 to 84,7
2007,D44,2,85 to 89,9
2007,D44,2,90 to 94,7
1999,D45,1,0 to 4,1
1999,D45,1,40 to 44,2
1999,D45,1,45 to 49,2
1999,D45,1,50 to 54,4
1999,D45,1,55 to 59,2
1999,D45,1,60 to 64,4
1999,D45,1,65 to 69,15
1999,D45,1,70 to 74,17
1999,D45,1,75 to 79,25
1999,D45,1,80 to 84,28
1999,D45,1,85 to 89,19
1999,D45,1,90 to 94,9
1999,D45,1,95+,3
1999,D45,2,0 to 4,1
1999,D45,2,45 to 49,1
1999,D45,2,50 to 54,8
1999,D45,2,55 to 59,7
1999,D45,2,60 to 64,4
1999,D45,2,65 to 69,7
1999,D45,2,70 to 74,24
1999,D45,2,75 to 79,29
1999,D45,2,80 to 84,37
1999,D45,2,85 to 89,35
1999,D45,2,90 to 94,25
1999,D45,2,95+,11
2000,D45,1,0 to 4,1
2000,D45,1,40 to 44,3
2000,D45,1,45 to 49,2
2000,D45,1,50 to 54,1
2000,D45,1,55 to 59,6
2000,D45,1,60 to 64,13
2000,D45,1,65 to 69,11
2000,D45,1,70 to 74,13
2000,D45,1,75 to 79,30
2000,D45,1,80 to 84,28
2000,D45,1,85 to 89,24
2000,D45,1,90 to 94,7
2000,D45,1,95+,2
2000,D45,2,0 to 4,1
2000,D45,2,40 to 44,1
2000,D45,2,45 to 49,1
2000,D45,2,55 to 59,3
2000,D45,2,60 to 64,7
2000,D45,2,65 to 69,10
2000,D45,2,70 to 74,22
2000,D45,2,75 to 79,30
2000,D45,2,80 to 84,39
2000,D45,2,85 to 89,42
2000,D45,2,90 to 94,24
2000,D45,2,95+,5
2001,D45,1,0 to 4,1
2001,D45,1,35 to 39,3
2001,D45,1,40 to 44,2
2001,D45,1,45 to 49,2
2001,D45,1,50 to 54,5
2001,D45,1,55 to 59,6
2001,D45,1,60 to 64,9
2001,D45,1,65 to 69,14
2001,D45,1,70 to 74,18
2001,D45,1,75 to 79,26
2001,D45,1,80 to 84,32
2001,D45,1,85 to 89,23
2001,D45,1,90 to 94,7
2001,D45,1,95+,1
2001,D45,2,0 to 4,1
2001,D45,2,45 to 49,1
2001,D45,2,55 to 59,10
2001,D45,2,60 to 64,8
2001,D45,2,65 to 69,22
2001,D45,2,70 to 74,20
2001,D45,2,75 to 79,26
2001,D45,2,80 to 84,38
2001,D45,2,85 to 89,28
2001,D45,2,90 to 94,32
2001,D45,2,95+,8
2002,D45,1,0 to 4,1
2002,D45,1,30 to 34,2
2002,D45,1,40 to 44,1
2002,D45,1,45 to 49,5
2002,D45,1,50 to 54,3
2002,D45,1,55 to 59,5
2002,D45,1,60 to 64,9
2002,D45,1,65 to 69,12
2002,D45,1,70 to 74,15
2002,D45,1,75 to 79,22
2002,D45,1,80 to 84,26
2002,D45,1,85 to 89,24
2002,D45,1,90 to 94,11
2002,D45,1,95+,2
2002,D45,2,0 to 4,1
2002,D45,2,30 to 34,1
2002,D45,2,35 to 39,1
2002,D45,2,40 to 44,1
2002,D45,2,50 to 54,3
2002,D45,2,55 to 59,8
2002,D45,2,60 to 64,5
2002,D45,2,65 to 69,10
2002,D45,2,70 to 74,8
2002,D45,2,75 to 79,27
2002,D45,2,80 to 84,39
2002,D45,2,85 to 89,41
2002,D45,2,90 to 94,25
2002,D45,2,95+,9
2003,D45,1,0 to 4,1
2003,D45,1,40 to 44,2
2003,D45,1,45 to 49,4
2003,D45,1,50 to 54,3
2003,D45,1,55 to 59,8
2003,D45,1,60 to 64,10
2003,D45,1,65 to 69,9
2003,D45,1,70 to 74,30
2003,D45,1,75 to 79,27
2003,D45,1,80 to 84,26
2003,D45,1,85 to 89,13
2003,D45,1,90 to 94,9
2003,D45,1,95+,2
2003,D45,2,0 to 4,1
2003,D45,2,45 to 49,1
2003,D45,2,50 to 54,4
2003,D45,2,55 to 59,4
2003,D45,2,60 to 64,8
2003,D45,2,65 to 69,9
2003,D45,2,70 to 74,13
2003,D45,2,75 to 79,25
2003,D45,2,80 to 84,30
2003,D45,2,85 to 89,31
2003,D45,2,90 to 94,31
2003,D45,2,95+,7
2004,D45,1,0 to 4,1
2004,D45,1,40 to 44,2
2004,D45,1,45 to 49,2
2004,D45,1,50 to 54,3
2004,D45,1,55 to 59,4
2004,D45,1,60 to 64,12
2004,D45,1,65 to 69,12
2004,D45,1,70 to 74,21
2004,D45,1,75 to 79,24
2004,D45,1,80 to 84,33
2004,D45,1,85 to 89,17
2004,D45,1,90 to 94,13
2004,D45,2,0 to 4,1
2004,D45,2,40 to 44,2
2004,D45,2,45 to 49,1
2004,D45,2,60 to 64,5
2004,D45,2,65 to 69,11
2004,D45,2,70 to 74,17
2004,D45,2,75 to 79,26
2004,D45,2,80 to 84,33
2004,D45,2,85 to 89,29
