Year,Cause,Sex,Deaths2,Deaths3,Deaths4,Deaths5,Deaths6,Deaths7,Deaths8,Deaths9,Deaths10,Deaths11,Deaths12,Deaths13,Deaths14,Deaths15,Deaths16,Deaths17,Deaths18,Deaths19,Deaths20,Deaths21,Deaths22,Deaths23,Deaths24,Deaths25,Deaths26,IM_Deaths1,IM_Deaths2,IM_Deaths3,IM_Deaths4
1979,B037,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,3,1,3,2,,,0,0,0,0,0
1979,B038,1,139,15,9,7,3,12,8,20,25,29,41,38,58,109,183,237,343,472,536,565,517,606,,,0,0,0,0,139
1979,B038,2,123,8,8,8,5,9,10,17,22,24,35,40,63,70,140,212,257,389,500,572,601,939,,,0,0,0,0,123
1979,B039,1,5,4,1,1,1,1,0,1,3,4,0,2,5,11,12,24,19,34,27,24,31,23,,,0,0,0,0,5
1979,B039,2,9,2,0,1,0,2,0,0,0,0,5,3,5,8,5,15,13,26,26,28,27,35,,,0,2,0,0,7
1979,B04,1,85,21,12,4,8,27,25,34,46,55,34,34,30,48,55,73,91,97,73,59,57,39,,,2,2,3,32,48
1979,B04,2,70,14,6,3,11,24,20,33,48,40,38,32,28,38,46,72,84,77,78,75,62,101,,,0,2,8,14,46
1979,B040,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,,,0,0,0,0,0
1979,B040,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
1979,B041,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
1979,B041,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
1979,B042,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0,0,0
1979,B042,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,,0,0,0,0,0
1979,B043,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1
1979,B043,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
1979,B044,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
1979,B044,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
1979,B045,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
1979,B045,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
1979,B046,1,9,0,2,1,2,2,2,8,28,30,22,15,18,27,23,37,45,46,25,21,24,11,,,1,0,0,1,8
1979,B046,2,4,0,1,0,1,3,2,15,26,24,15,21,9,18,18,33,34,28,39,28,15,20,,,0,0,0,1,3
1979,B047,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0
1979,B047,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
1979,B048,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
1979,B048,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
1979,B049,1,75,21,10,3,6,25,22,25,17,25,11,18,12,20,30,36,44,51,48,38,33,28,,,1,2,3,31,39
1979,B049,2,66,14,5,3,10,20,18,17,21,15,23,11,19,20,28,38,50,49,39,47,47,81,,,0,2,8,13,43
1979,B05,1,1,1,1,0,0,1,3,0,1,1,2,0,2,1,1,4,3,1,1,1,1,0,,,0,0,0,0,1
1979,B05,2,0,0,0,0,0,4,3,0,0,1,0,1,0,1,1,1,0,0,0,1,0,1,,,0,0,0,0,0
1979,B050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
1979,B050,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
1979,B051,1,1,1,1,0,0,1,3,0,1,1,2,0,1,1,1,4,3,1,1,1,1,0,,,0,0,0,0,1
1979,B051,2,0,0,0,0,0,4,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,,,0,0,0,0,0
1979,B052,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
1979,B052,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,,0,0,0,0,0
1979,B053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
1979,B053,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
1979,B054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
1979,B054,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,,0,0,0,0,0
1979,B059,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
1979,B059,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
1979,B06,1,4,0,0,1,0,0,0,1,2,0,0,0,1,2,1,4,16,14,25,14,13,9,,,0,1,0,3,0
1979,B06,2,2,0,0,0,0,0,0,0,0,1,0,4,1,0,4,3,6,10,8,16,5,16,,,0,0,0,1,1
1979,B060,1,4,0,0,1,0,0,0,1,2,0,0,0,1,2,1,4,16,14,25,14,13,9,,,0,1,0,3,0
1979,B060,2,2,0,0,0,0,0,0,0,0,1,0,2,1,0,4,3,6,10,8,15,5,16,,,0,0,0,1,1
1979,B061,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
1979,B061,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
1979,B069,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
1979,B069,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,,0,0,0,0,0
1979,B07,1,29,3,1,2,1,4,8,16,19,29,40,37,42,53,62,95,109,106,109,92,64,48,,,0,3,0,1,25
1979,B07,2,29,2,1,3,1,5,7,15,21,21,33,39,29,49,51,88,82,77,74,65,51,49,,,0,1,2,1,25
1979,B070,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,,,0,0,0,0,0
1979,B070,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,0,0
1979,B071,1,8,2,1,0,0,1,4,10,5,8,9,10,18,23,30,35,46,42,50,38,21,13,,,0,0,0,0,8
1979,B071,2,12,0,0,1,1,2,2,10,11,7,9,10,6,14,15,23,32,24,23,17,8,9,,,0,0,0,0,12
1979,B072,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,,0,0,0,0,0
1979,B072,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,,,0,0,0,0,0
1979,B073,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,0,0,0,0,0
1979,B073,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,0,0,0,0
1979,B074,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
1979,B074,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
1979,B075,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
1979,B075,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
1979,B076,1,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,1,3,1,2,1,3,0,,,0,0,0,0,0
1979,B076,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,0,0
1979,B077,1,0,0,0,0,0,0,0,0,0,0,2,4,1,7,7,26,29,30,36,29,21,19,,,0,0,0,0,0
1979,B077,2,0,0,0,0,0,0,0,0,0,1,0,4,1,5,7,15,20,23,20,22,15,6,,,0,0,0,0,0
1979,B078,1,0,0,0,0,0,0,0,0,0,0,4,6,1,6,4,4,4,3,1,1,1,0,,,0,0,0,0,0
1979,B078,2,0,0,0,0,0,0,0,0,0,2,4,4,1,4,4,3,6,4,1,1,0,0,,,0,0,0,0,0
1979,B079,1,21,1,0,2,1,3,4,6,13,20,23,16,21,16,21,28,26,29,20,23,18,16,,,0,3,0,1,17
1979,B079,2,17,2,1,1,0,3,5,5,10,11,18,21,21,26,25,47,24,25,30,24,26,33,,,0,1,2,1,13
1979,B08,1,0,0,1,1,0,2,2,7,12,20,22,68,134,304,634,826,969,960,809,521,320,262,,,3,0,0,0,0
1979,B08,2,0,0,0,0,0,4,2,3,5,4,14,21,62,100,235,329,417,403,323,302,230,258,,,0,0,0,0,0
1979,B09,1,7,2,3,2,2,8,13,23,60,127,232,414,772,1542,3420,5521,7608,9363,9666,8117,5835,4578,,,5,1,0,1,5
1979,B09,2,4,2,3,1,1,7,3,17,46,99,175,324,559,1135,2221,3887,5268,7043,7965,8332,7250,7458,,,5,0,0,0,4
1979,B090,1,0,0,0,0,0,1,1,0,1,2,8,42,89,232,580,812,961,971,810,556,332,225,,,0,0,0,0,0
1979,B090,2,0,0,0,0,0,0,0,0,0,0,2,12,30,64,142,248,299,328,264,252,179,225,,,1,0,0,0,0
1979,B091,1,1,0,0,0,0,0,1,2,5,19,52,61,112,250,497,819,1089,1349,1439,1249,914,791,,,0,0,0,0,1
1979,B091,2,0,0,0,0,0,0,0,0,9,17,36,55,72,113,233,386,527,776,906,918,878,933,,,0,0,0,0,0
1979,B092,1,0,0,0,0,0,0,0,0,0,2,3,4,17,22,38,50,68,52,53,45,26,17,,,0,0,0,0,0
1979,B092,2,0,0,0,0,0,0,0,0,0,3,3,5,8,14,22,50,40,53,41,49,43,46,,,0,0,0,0,0
1979,B093,1,0,0,0,0,0,0,3,7,16,61,90,133,258,446,1008,1722,2430,3211,3660,3126,2382,1886,,,1,0,0,0,0
1979,B093,2,0,0,0,0,0,0,1,4,11,41,73,135,245,499,946,1626,2245,3004,3520,3702,3270,3396,,,2,0,0,0,0
1979,B094,1,1,0,0,0,0,0,0,0,8,4,17,50,60,116,238,446,601,811,807,710,577,519,,,0,0,0,1,0
1979,B094,2,0,0,0,0,0,0,0,1,5,10,10,24,40,98,171,321,414,531,577,633,610,703,,,0,0,0,0,0
1979,B095,1,4,2,3,2,2,3,6,11,14,18,11,19,24,48,96,185,255,318,264,203,91,52,,,1,0,0,0,4
1979,B095,2,1,2,3,0,1,4,1,10,7,4,11,16,21,32,50,68,90,104,129,106,80,78,,,0,0,0,0,1
1979,B096,1,1,0,0,0,0,0,0,2,5,9,27,75,161,327,710,1095,1617,1892,1878,1549,985,688,,,2,1,0,0,0
1979,B096,2,0,0,0,0,0,1,1,1,6,8,22,40,90,219,444,778,1123,1478,1616,1655,1344,1207,,,2,0,0,0,0
1979,B099,1,0,0,0,0,0,4,2,1,11,12,24,30,51,101,253,392,587,759,755,679,528,400,,,1,0,0,0,0
1979,B099,2,3,0,0,1,0,2,0,1,8,16,18,37,53,96,213,410,530,769,912,1017,846,870,,,0,0,0,0,3
1979,B10,1,1,0,0,0,1,3,6,11,23,56,136,399,1180,2848,6044,9524,12721,14459,12779,8908,4905,2531,,,7,0,0,1,0
1979,B10,2,0,1,0,1,0,2,0,8,18,32,79,248,623,1403,2552,3650,4332,4510,3682,2585,1697,1210,,,3,0,0,0,0
1979,B100,1,0,0,0,0,0,0,0,0,1,0,3,14,41,116,267,354,508,547,448,290,199,122,,,0,0,0,0,0
1979,B100,2,0,1,0,0,0,0,0,1,0,0,0,2,8,27,54,79,96,108,73,48,20,19,,,0,0,0,0,0
1979,B101,1,1,0,0,0,0,1,1,5,9,35,113,369,1118,2702,5733,9079,12104,13782,12200,8520,4656,2368,,,7,0,0,1,0
1979,B101,2,0,0,0,0,0,1,0,5,13,20,75,235,606,1360,2466,3524,4176,4352,3551,2490,1624,1147,,,3,0,0,0,0
1979,B109,1,0,0,0,0,1,2,5,6,13,21,20,16,21,30,44,91,109,130,131,98,50,41,,,0,0,0,0,0
1979,B109,2,0,0,0,1,0,1,0,2,5,12,4,11,9,16,32,47,60,50,58,47,53,44,,,0,0,0,0,0
1979,B11,1,7,2,6,2,4,29,69,156,156,161,184,222,242,357,470,591,623,626,644,498,394,336,,,1,1,0,0,6
1979,B11,2,2,5,5,5,4,22,54,92,121,250,577,980,1587,2443,3893,4747,4879,5014,4480,3678,2915,2883,,,5,0,0,0,2
1979,B110,1,0,1,0,0,0,2,44,96,67,43,16,18,10,21,38,48,61,51,56,61,39,21,,,0,0,0,0,0
1979,B110,2,0,0,0,1,3,14,34,54,23,12,8,7,7,10,32,35,44,42,51,51,40,29,,,0,0,0,0,0
1979,B111,1,2,0,0,0,0,0,0,9,38,76,135,150,169,231,291,324,326,296,275,193,131,105,,,1,0,0,0,2
1979,B111,2,0,0,0,1,0,0,2,7,36,66,81,82,116,149,178,188,212,202,209,189,138,141,,,0,0,0,0,0
1979,B112,1,1,0,0,0,0,0,0,0,0,2,0,9,11,28,59,83,92,118,137,123,106,141,,,0,0,0,0,1
1979,B112,2,0,0,1,0,0,0,0,0,1,5,2,5,6,10,23,20,44,46,55,73,64,142,,,0,0,0,0,0
1979,B113,2,0,0,0,0,0,0,0,0,18,130,462,853,1418,2210,3571,4370,4437,4590,4024,3242,2578,2492,,,5,0,0,0,0
1979,B119,1,4,1,6,2,4,27,25,51,51,40,33,45,52,77,82,136,144,161,176,121,118,69,,,0,1,0,0,3
1979,B119,2,2,5,4,3,1,8,18,31,43,37,24,33,40,64,89,134,142,134,141,123,95,79,,,0,0,0,0,2
1979,B12,1,6,6,2,8,8,16,7,33,99,109,100,117,166,417,871,1698,2852,4692,6151,6517,5530,5119,,,2,0,1,0,5
1979,B12,2,3,5,2,1,2,32,19,35,71,135,282,459,721,1215,2124,2872,3456,4093,3920,3463,2856,2550,,,3,0,0,1,2
1979,B120,2,0,0,0,0,0,0,2,1,16,65,175,240,284,403,498,612,553,574,501,403,315,293,,,1,0,0,0,0
1979,B121,2,0,0,0,0,0,0,0,1,2,4,7,2,3,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
1979,B122,2,0,0,0,0,0,0,0,0,3,8,14,36,65,112,298,490,803,991,964,810,634,549,,,1,0,0,0,0
1979,B123,2,0,0,1,0,0,3,8,22,33,43,64,132,288,550,1048,1287,1445,1684,1477,1175,876,584,,,1,0,0,0,0
1979,B124,1,0,0,0,0,0,1,1,5,2,0,0,1,5,54,229,699,1515,2871,4157,4674,4125,3900,,,1,0,0,0,0
1979,B125,1,1,1,0,2,0,2,1,21,80,100,79,56,34,24,32,25,21,13,13,16,8,10,,,0,0,0,0,1
1979,B126,1,1,0,0,0,0,1,1,1,3,1,2,12,23,92,206,333,609,979,1227,1265,1014,939,,,0,0,1,0,0
1979,B126,2,1,0,0,0,0,0,0,0,0,0,2,7,20,36,71,121,221,330,396,536,552,692,,,0,0,0,1,0
1979,B129,1,4,5,2,6,8,12,4,6,14,8,19,48,104,247,404,641,707,829,754,562,383,270,,,1,0,0,0,4
1979,B129,2,2,5,1,1,2,29,9,11,17,15,20,42,61,114,209,362,434,514,582,539,479,432,,,0,0,0,0,2
1979,B13,1,25,26,32,39,32,123,116,133,146,203,242,291,498,853,1487,2200,2689,3143,2992,2263,1505,1106,,,0,1,0,0,24
1979,B13,2,23,25,24,31,38,107,93,87,95,100,194,254,352,637,1168,1707,2098,2509,2531,2452,2073,2046,,,4,1,1,1,20
1979,B130,1,12,9,13,14,14,81,87,79,77,132,150,163,219,312,458,612,640,719,549,325,134,43,,,0,1,0,0,11
1979,B130,2,11,16,4,11,25,78,77,55,58,57,105,102,130,204,326,462,547,565,460,324,162,70,,,0,0,0,0,11
1979,B139,1,13,17,19,25,18,42,29,54,69,71,92,128,279,541,1029,1588,2049,2424,2443,1938,1371,1063,,,0,0,0,0,13
1979,B139,2,12,9,20,20,13,29,16,32,37,43,89,152,222,433,842,1245,1551,1944,2071,2128,1911,1976,,,4,1,1,1,9
1979,B14,1,21,32,27,40,39,281,234,348,377,377,380,408,448,735,1134,1640,2170,2710,2817,2441,1764,1402,,,1,1,0,2,18
1979,B14,2,17,26,28,20,31,155,143,188,211,238,258,280,303,485,874,1202,1612,2030,2388,2370,2041,1719,,,0,1,0,0,16
1979,B140,1,0,0,0,0,1,3,9,36,76,115,101,77,55,90,96,89,100,104,100,74,51,25,,,0,0,0,0,0
1979,B140,2,0,0,0,0,1,2,3,23,42,69,59,47,27,23,43,58,67,88,95,79,62,31,,,0,0,0,0,0
1979,B141,1,16,28,27,34,29,221,174,237,222,170,185,176,179,265,405,623,812,1087,1234,1098,886,784,,,1,0,0,2,14
1979,B141,2,17,22,25,15,30,139,128,140,135,108,137,160,159,233,351,427,571,702,869,932,908,887,,,0,1,0,0,16
1979,B149,1,5,4,0,6,9,57,51,75,79,92,94,155,214,380,633,928,1258,1519,1483,1269,827,593,,,0,1,0,0,4
1979,B149,2,0,4,3,5,0,14,12,25,34,61,62,73,117,229,480,717,974,1240,1424,1359,1071,801,,,0,0,0,0,0
1979,B15,1,8,3,2,0,1,5,4,4,8,8,13,14,17,27,26,43,51,88,74,66,46,37,,,0,2,1,1,4
1979,B15,2,12,1,0,4,0,3,0,5,10,10,15,13,35,42,56,73,91,107,123,109,96,81,,,0,1,1,1,9
1979,B150,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,3,0,0,0,2,,,0,0,0,0,0
1979,B150,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,1,2,1,2,2,,,0,0,0,0,0
1979,B151,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
1979,B151,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,,,0,0,0,0,0
1979,B152,2,1,0,0,0,0,0,0,0,0,0,0,1,8,4,2,2,1,1,2,1,0,3,,,0,1,0,0,0
1979,B153,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4,2,1,2,2,1,2,2,,,0,0,0,0,0
1979,B154,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,,,0,0,0,0,0
1979,B154,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,,,0,0,0,0,0
1979,B155,1,0,1,1,0,0,1,3,2,4,5,3,6,9,19,18,20,31,53,46,40,26,15,,,0,0,0,0,0
1979,B155,2,0,0,0,1,0,0,0,1,2,4,5,4,16,22,35,45,62,72,75,77,59,41,,,0,0,0,0,0
1979,B156,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,,,0,0,0,0,0
1979,B156,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,,,0,0,0,0,0
1979,B159,1,8,2,1,0,1,4,1,2,4,3,10,7,5,6,7,23,19,32,28,26,18,20,,,0,2,1,1,4
1979,B159,2,11,1,0,3,0,3,0,4,7,5,10,8,10,15,12,23,23,31,38,25,32,32,,,0,0,1,1,9
1979,B16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,,0,0,0,0,0
1979,B16,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,,,0,0,0,0,0
1979,B17,1,9,8,4,4,3,19,15,27,29,38,42,34,52,81,109,206,227,277,306,276,208,183,,,0,1,1,0,7
1979,B17,2,19,2,4,6,5,23,22,20,28,30,38,35,48,69,98,170,190,271,302,327,259,342,,,1,3,0,1,15
1979,B18,1,228,40,24,19,13,52,79,101,148,198,229,297,396,548,897,1399,1866,2353,2516,2374,1946,1794,,,3,21,37,31,139
1979,B18,2,184,24,21,14,20,88,92,114,138,171,217,277,297,485,820,1400,2005,2744,3411,3766,3594,4172,,,4,12,31,25,116
1979,B180,1,1,0,0,0,0,0,0,1,2,2,4,4,3,4,5,10,18,22,32,28,26,34,,,0,1,0,0,0
1979,B180,2,2,0,1,0,0,0,1,2,3,7,3,5,8,14,14,37,51,67,102,109,98,112,,,0,1,0,0,1
1979,B181,1,3,1,0,1,0,3,10,23,66,122,157,214,308,400,667,1147,1552,1997,2136,2013,1614,1359,,,2,0,0,0,3
1979,B181,2,0,2,3,2,1,12,19,27,54,95,139,179,203,354,636,1150,1688,2352,2913,3223,3052,3289,,,4,0,0,0,0
1979,B182,1,0,0,0,0,0,0,0,0,1,0,1,6,14,14,29,26,21,25,17,13,5,10,,,0,0,0,0,0
1979,B182,2,0,0,0,0,0,0,0,0,0,0,1,2,5,4,11,8,17,13,17,10,11,10,,,0,0,0,0,0
1979,B183,1,0,0,0,2,0,0,1,5,6,14,22,27,20,43,59,37,55,50,25,16,12,5,,,0,0,0,0,0
1979,B183,2,0,0,0,0,0,0,0,1,12,24,37,32,35,45,55,59,75,61,72,56,35,26,,,0,0,0,0,0
1979,B185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
1979,B185,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
1979,B189,1,224,39,24,16,13,49,68,72,73,60,45,46,51,87,137,179,220,259,306,304,289,386,,,1,20,37,31,136
1979,B189,2,182,22,17,12,19,76,72,84,69,45,37,59,46,68,104,146,174,251,307,368,398,735,,,0,11,31,25,115
1979,B19,1,34,0,1,0,0,1,0,1,2,5,6,8,9,11,28,23,54,73,87,145,163,275,,,1,0,0,4,30
1979,B19,2,11,0,0,1,0,0,0,0,5,3,5,4,11,15,17,40,51,51,127,169,221,551,,,1,0,0,2,9
1979,B190,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2,0,0,,,0,0,0,0,0
1979,B190,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,2,4,,,0,0,0,0,0
1979,B191,1,8,0,1,0,0,1,0,1,0,1,2,0,2,2,5,4,10,7,7,17,19,30,,,1,0,0,0,8
1979,B191,2,3,0,0,0,0,0,0,0,1,0,1,2,3,3,3,7,8,5,21,24,21,54,,,0,0,0,1,2
1979,B192,1,24,0,0,0,0,0,0,0,2,2,0,5,5,8,19,17,39,58,71,115,137,240,,,0,0,0,4,20
1979,B192,2,8,0,0,1,0,0,0,0,3,2,2,2,7,11,13,27,38,43,98,136,191,480,,,1,0,0,1,7
1979,B193,1,2,0,0,0,0,0,0,0,0,2,4,3,2,0,3,2,5,7,8,11,7,5,,,0,0,0,0,2
1979,B193,2,0,0,0,0,0,0,0,0,1,0,2,0,1,1,1,6,5,2,7,7,7,13,,,0,0,0,0,0
1979,B20,1,72,27,13,8,11,25,41,53,68,57,50,59,61,71,110,188,239,324,408,385,377,412,,,1,3,5,8,56
1979,B20,2,50,12,17,7,8,18,26,34,54,53,60,45,58,75,118,163,194,266,359,410,468,644,,,2,8,5,5,32
1979,B200,1,24,18,9,4,9,18,29,34,47,38,26,31,32,27,42,59,79,125,176,177,213,258,,,0,2,2,1,19
1979,B200,2,11,9,13,6,5,14,22,24,40,32,36,24,32,30,43,58,76,93,175,211,271,470,,,1,6,0,0,5
1979,B209,1,48,9,4,4,2,7,12,19,21,19,24,28,29,44,68,129,160,199,232,208,164,154,,,1,1,3,7,37
1979,B209,2,39,3,4,1,3,4,4,10,14,21,24,21,26,45,75,105,118,173,184,199,197,174,,,1,2,5,5,27
1979,B21,1,8,5,3,7,2,31,18,99,199,307,357,339,472,516,647,665,693,611,532,564,614,785,,,8,0,0,0,8
1979,B21,2,9,6,3,1,7,22,20,27,55,112,109,127,161,179,247,247,244,270,375,560,791,1647,,,3,1,0,1,7
1979,B210,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4,13,22,38,71,111,143,186,,,0,0,0,0,0
1979,B210,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,9,12,44,74,135,204,429,,,0,0,0,0,0
1979,B211,1,0,0,0,0,0,0,0,0,0,2,3,3,4,3,4,6,7,8,5,8,7,7,,,0,0,0,0,0
1979,B211,2,0,0,0,0,0,0,0,0,0,1,2,1,5,4,2,9,10,9,11,11,10,7,,,1,0,0,0,0
1979,B212,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,3,3,1,0,0,6,6,4,,,0,0,0,0,0
1979,B212,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1,2,2,5,9,,,0,0,0,0,0
1979,B213,1,0,0,0,0,0,0,0,0,5,12,14,21,29,41,39,66,66,51,64,35,44,45,,,0,0,0,0,0
1979,B213,2,0,0,0,0,0,0,0,0,1,0,4,6,8,10,11,13,15,16,21,41,45,72,,,1,0,0,0,0
1979,B214,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,3,2,2,4,7,8,10,,,0,0,0,0,0
1979,B214,2,0,0,0,0,0,0,0,0,0,2,0,2,1,2,3,3,5,3,4,0,7,13,,,0,0,0,0,0
1979,B215,1,0,0,0,0,0,0,0,15,32,67,134,195,329,390,482,473,461,332,147,64,23,3,,,7,0,0,0,0
1979,B215,2,0,1,0,0,0,0,0,3,3,21,50,68,108,119,164,149,109,85,49,19,1,2,,,0,0,0,0,0
1979,B216,1,0,0,0,0,0,0,0,13,64,129,102,36,32,8,12,5,2,1,0,0,1,0,,,0,0,0,0,0
1979,B216,2,0,0,0,0,0,0,0,0,22,33,18,16,5,8,2,4,1,2,1,0,0,1,,,0,0,0,0,0
1979,B217,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,1,1,5,3,3,0,,,0,0,0,0,0
1979,B217,2,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,2,1,0,4,2,,,0,0,0,0,0
1979,B218,1,4,3,3,7,0,22,13,29,30,22,20,14,12,5,12,4,12,10,6,4,4,0,,,0,0,0,0,4
1979,B218,2,6,4,1,1,7,16,15,16,13,10,9,8,7,5,12,12,15,4,4,3,2,0,,,0,0,0,0,6
1979,B219,1,4,2,0,0,2,9,5,42,67,72,81,68,63,67,90,90,119,168,230,326,375,530,,,1,0,0,0,4
1979,B219,2,3,1,2,0,0,6,5,8,16,44,25,26,24,29,50,46,74,104,208,349,513,1112,,,1,1,0,1,1
1979,B22,1,573,127,105,60,43,183,174,361,326,286,276,263,299,387,562,746,970,1210,1267,1264,831,644,,,0,2,31,61,479
1979,B22,2,396,125,61,50,45,166,139,125,189,195,222,216,259,278,451,607,779,964,1132,1183,958,908,,,1,1,28,58,309
1979,B220,1,252,48,36,18,5,18,8,8,12,9,19,17,23,20,28,46,47,47,36,29,24,15,,,0,0,19,49,184
1979,B220,2,189,42,14,13,7,18,12,4,3,8,14,16,9,18,20,22,34,41,45,35,33,31,,,0,1,23,51,114
